text,label,text_seg
Cũng làm bố làm mẹ mà chúng m sót con chúng m. Còn người khác thì không à. Coi con mk là vàng bạc thế con người ta là cứt như. Đéo thể hiểu nổi thằng bố nghĩ gì nữa. Con cái tuổi ấy chắc bố nó cũng đầu 2 thứ tóc đến nơi rồi. Hiển nhiên đứng nhìn con mk hành hung người khác. Chắc Gen thằng bố tốt nên ms đẻ ra dk đứa con như vậy Nhìn mà sót xa quá. Những cái loại ntn phải có được 1 bản án xứng đáng.,2,Cũng làm bố làm mẹ mà chúng m sót con chúng m . Còn người khác thì không à . Coi con mk là vàng_bạc thế con_người ta là cứt như . Đéo_thể hiểu nổi thằng bố nghĩ gì nữa . Con_cái tuổi ấy chắc bố nó cũng đầu 2 thứ tóc đến_nơi rồi . Hiển_nhiên đứng nhìn con mk_hành_hung người khác . Chắc Gen thằng bố tốt nên ms đẻ ra dk đứa con như_vậy Nhìn mà sót xa quá . Những cái loại ntn phải có được 1 bản_án xứng_đáng .
Cảm ơn em. ❤,0,Cảm_ơn em . ❤
Trước khi bắt trận đấu tiếp theo hãy nhìn lại con mắt cả nhân phẩm của mình luôn đi vs lại tạo nghiệp cũng có ngày phải vị quật thôi ☻,0,Trước khi bắt trận đấu tiếp_theo hãy nhìn lại con mắt cả nhân_phẩm của mình luôn đi vs lại tạo_nghiệp cũng có ngày phải vị quật thôi ☻
sao ko lấy tên là Linh Láo Lồn nhỉ ae ??,1,sao ko lấy tên là Linh_Láo_Lồn nhỉ ae ? ?
Ngu + phong bì + cấp quyền = loạn ngôn..,1,Ngu + phong_bì + cấp quyền =_loạn_ngôn ..
Bơ vơ trong tuyệt vọng,0,Bơ_vơ trong tuyệt_vọng
Luật pháp như quần què bảo vệ những thằng không có não không có đạo Đức nhân cách của con thì đứa 16 tuổi nó khinh thường cả pháp luật Như thằng Lê văn luyện Cũng như vậy thôi 3 mạng người đổi lấy có 18 năm tù.,0,Luật_pháp như quần_què bảo_vệ những thằng không có não không có đạo_Đức nhân_cách của con thì đứa 16 tuổi nó khinh_thường cả pháp_luật Như thằng Lê_văn_luyện Cũng như_vậy thôi 3 mạng người đổi lấy có 18 năm tù .
Chị hiếu hôm nay đẹp quá nói chuyện cười có duyên gê,0,Chị hiếu hôm_nay đẹp quá nói_chuyện cười có duyên_gê
Nguyen Manh Vinh đây ms là nick thật https://www.facebook.com/philippe.troussier.773?mibextid=ZbWKwL,0,Nguyen Manh_Vinh đây ms là nick thật https://ww.facebook.com/philippe.troussier.773?mibextid=ZbWKwL
chỉ đứng dẩy là thành ca sĩ đc rồi. Thế mà đợt trước a Bảnh về đội chắc giờ làm ca sĩ nổi tiếng đéo phải đi tù ý nhờ,1,chỉ đứng dẩy là thành ca_sĩ đc rồi . Thế_mà đợt trước a_Bảnh về đội chắc giờ làm ca_sĩ nổi_tiếng đéo phải đi tù_ý nhờ
hợp lý cái đ gì cái tk đạo đức giả,1,hợp_lý cái đ gì cái tk đạo_đức giả
Nýn,0,Nýn
Tôi mãi là fan trung thành của Jack ... Sparrow,0,Tôi mãi là fan trung_thành của Jack .. Sparrow
"bởi vì 2 chữ ""khiêm tốn"" đó bác =))",0,"bởi_vì 2 chữ "" khiêm_tốn "" đó bác =))"
Chả làm gì cũng có fan cứng =)),0,Chả làm gì cũng có fan cứng =))
đúng là bọn cạn bã của xã hội ngày nay,2,đúng là bọn cạn_bã của xã_hội ngày_nay
Vừa lòng tao,0,Vừa lòng tao
"Lỗi đĩ mẹ mày, cút mẹ mày đi",2,"Lỗi đĩ mẹ mày , cút mẹ mày đi"
toàn quảng cáo . Đọc 1 dòng mà cả trăm quảng cáo,0,toàn quảng_cáo . Đọc 1 dòng mà cả trăm quảng_cáo
có địa chỉ nhà đấy. Đến tận nhà mà gõ cửa :)),0,có địa_chỉ nhà đấy . Đến tận nhà mà gõ_cửa :))
xin cái gỉ,0,xin cái gỉ
Non Nguoi hue ... kg phai bac ky,0,Non Nguoi_hue .. kg phai bac ky
"Jack lỏ lên này múa mép thôi , ngta ns đúng mà công nghệ var xem thử đi ai đúng pik liền , hay là chơi xong r bỏ , rẻ rack",1,"Jack lỏ lên này múa mép thôi , ngta ns đúng mà công_nghệ var xem thử đi ai đúng pik liền , hay_là chơi xong r bỏ , rẻ rack"
"núi này do ta mở, cây này do ta trồng, nếu muốn đi qua đây, mau đem tiền cống nộp :))",0,"núi này do ta mở , cây này do ta trồng , nếu muốn đi qua đây , mau đem tiền cống nộp :))"
Im mồm đi micky. Sủa nữa t dính lỗ đít m lại bgio,2,Im_mồm đi micky . Sủa nữa t dính lỗ đít m lại bgio
Trần Phong tôi đang nói dựa trên sự cà khịa của Khắc Việt ok,0,Trần_Phong tôi đang nói dựa trên sự cà_khịa của Khắc_Việt ok
Your mother fucker,2,Your mother fucker
Âm thầm đọc cmt:)),0,Âm_thầm đọc cmt :))
"Huy Trần :))) ờ chứ k lẽ cày view cho thằng lùn bỏ con, bắt cá, ăn cháo đá bát, lừa thầy phản bạn, ngủ với fan, đâm ân nhân, đạo nhạc... u chu cha :))) nghệ sĩ gì kể phốt kể quài không hết hahaaaaaa",2,"Huy Trần_:))_ờ chứ k_lẽ cày_view cho thằng lùn bỏ con , bắt cá , ăn cháo đá bát , lừa_thầy phản_bạn , ngủ với fan , đâm ân_nhân , đạo_nhạc .._u chu_cha :))_nghệ_sĩ gì kể phốt kể quài không hết hahaa"
con mẹ mày thằng chó đéo đáng làm bố. mẹ mày,2,con mẹ mày thằng chó đéo đáng làm bố . mẹ mày
ngu thì thua chứ sao cay,1,ngu thì thua chứ sao cay
Cực kì là thuyết phục 🙂,0,Cực_kì là thuyết_phục 🙂
Chỉ để FIFA và trọng tài thế giới cười vào mặt.,0,Chỉ để FIFA và trọng_tài thế_giới cười vào mặt .
why cái địt mẹ mày,2,why cái địt mẹ mày
Dậy thì không thành công ☺,0,Dậy thì không thành_công ☺
Nick fake à,0,Nick fake à
Tụi này bắt dính đánh 1 trận cho đã r mới đưa lên công an... toàn là lưng dài vai rộng..đm mấy thằng chó,2,Tụi này bắt dính đánh 1 trận cho đã r mới đưa lên công_an .. toàn là lưng dài vai rộng .. đm mấy thằng chó
Sáng mắt chưa Nhung :),1,Sáng mắt chưa Nhung :)
Cày thuê kiểu chơi game đợi gánh à,0,Cày thuê kiểu chơi game đợi gánh à
Nhậu cái đm chúng mày lũ chó hại dân hại nước,2,Nhậu cái đm chúng_mày lũ chó_hại dân_hại nước
"chúc các em 2k1 ngày mai bình tĩnh, tự tin, thi thật tốt.",0,"chúc các em 2 k1 ngày_mai bình_tĩnh , tự_tin , thi thật tốt ."
Bị khoá cmnr,0,Bị khóa cmnr
Ám ảnh của Trousier về Indonesia từ kết quả khi ở Quatar. Bị sa thải ngay khi thua Indo,0,Ám_ảnh của Trousier về Indonesia từ kết_quả khi ở Quatar . Bị sa_thải ngay khi thua Indo
Kiếm fame à condilon acc pha quế mà đòi lừa:D,2,Kiếm fame à condilon_acc pha quế mà đòi lừa :D
Đm admin ngu vcl:)) chăcs cậu đang tưởng mình hay vs nguy hiểm lắm đấy:)),2,Đm admin ngu vcl :)) chăcs cậu đang tưởng mình hay vs nguy_hiểm lắm đấy :))
Thằng thực dân. Cút,2,Thằng thực_dân . Cút
Nhìn phản cảm vl :(,1,Nhìn phản_cảm vl : (
so vl,1,so vl
Mỹ Hạnh hạnh là 1 bông hoa dại à 🤣,0,Mỹ Hạnh_hạnh là 1 bông hoa dại à 🤣
"JACK ĐÃ CĂNG, CHI TIẾT TẠI ĐÂY: https://beat-vn.com/jack-moi-viruss-gap-mat-truc-tiep",0,"JACK ĐÃ CĂNG , CHI_TIẾT TẠI ĐÂY : https://beat-vn.com/jack-moi-viruss-gap-mat-truc-tiep"
Thoi buoi nay.chung no lua duoc cai gi la no lua ah,0,Thoi buoi nay.chung no lua duoc cai gi_la no lua ah
Hlv the voice mùa sau,0,Hlv the voice mùa sau
"thế à.vậy là chờ giấy mời tòa án hoặc giấy triệu tập an ninh mạng, sở văn hóa đồ đó mới được gặp đúng không",0,"thế à . vậy là chờ giấy mời tòa_án hoặc giấy triệu_tập an_ninh_mạng , sở văn_hóa đồ đó mới được gặp đúng không"
"Tuổi này nghĩ nông nổi vậy thôi sau này hối hận những gì mình đã làm. Nhất là bố và anh trai dù lớn mà không biết xử lí như nào cho đúng, xót thương cho người mẹ thật sự",0,"Tuổi này nghĩ nông_nổi vậy thôi sau_này hối_hận những gì mình đã làm . Nhất_là bố và anh_trai dù lớn mà không biết xử_lí như nào cho đúng , xót_thương cho người mẹ thật_sự"
Mày ăn đi,0,Mày ăn đi
"Khanh Truong ủa tưởng chỉ mấy cháu mới bị tẩy não chứ, không ngờ phụ huynh còn bị tẩy não",0,"Khanh Truong ủa_tưởng chỉ mấy cháu mới bị tẩy não chứ , không ngờ phụ_huynh còn bị tẩy não"
ít đăng bài tuần trước giờ em mất cứng dồiii 🤦🏻‍♀️,0,ít đăng bài tuần trước giờ em mất cứng_dồii 🤦_🏻 ‍_♀ ️
"đọc hết cmt của t chưa, k những ngu tiếng việt mà mắt còn có vấn đề nữa à",1,"đọc hết cmt của t chưa , k những ngu tiếng việt mà mắt còn có vấn_đề nữa à"
Ông im mẹ mồm đi,1,Ông im mẹ mồm đi
chị thấy là chị sỉu =))),0,chị thấy là chị sỉu =))
dân nghèo mà vi phạm luật giao thông để bị bắt thì gọi là n g u. Than vãn cái l. Như t đi xe bao năm nay chưa 1 lần bị bắt. Lỗi do đâu,2,dân_nghèo mà vi_phạm luật giao_thông để bị bắt thì gọi là n g u . Than_vãn cái l . Như t đi xe bao năm nay chưa 1 lần bị bắt . Lỗi do đâu
đánh ngu cứ đòi sang hàn gáy lên top 1 thách đấu,0,đánh ngu cứ đòi sang hàn_gáy lên top 1 thách_đấu
mà nhập code này là đc 2 huy hiệu luôn à ??,0,mà nhập code này là đc 2 huy_hiệu luôn à ? ?
"Huy Trần :)))) đang nói Rách hả, đưa M10 vô Mv xong đi nói hợp tác, mặt dày không biết nhục ta ơi",1,"Huy Trần_:)) đang nói Rách_hả , đưa M10 vô_Mv xong đi nói hợp_tác , mặt dày không biết nhục ta ơi"
"jack ngân đù, lêu lêu bọn jack con gà lz",2,"jack ngân_đù , lêu lêu bọn jack con gà lz"
"Đừng lôi mẹ người ta vào, tao địt vào miệng mày Vũ Long Bảo cấm lôi fụ huynh vào nha ^_^",2,"Đừng lôi mẹ người ta vào , tao địt vào miệng mày Vũ_Long_Bảo cấm lôi fụ_huynh vào nha ^__ ^"
bố làm to con làm phách,1,bố làm to con làm phách
Chậm thôi các ông...,0,Chậm thôi các ông ..
Nguyễn Quang Huy chạy ngay đi,0,Nguyễn_Quang_Huy chạy ngay đi
"Kiểu nầy chắc để chìa khóa luôn nên lấy dể dàng ,nếu khóa cổ thi chúng không dám gan đâu",0,"Kiểu nầy chắc để chìa khóa luôn nên lấy dể_dàng , nếu khóa cổ thi_chúng không dám gan đâu"
cướp nhạc còn mở miệng kém thông minh =((,1,cướp nhạc còn mở_miệng kém thông_minh = ( (
Anh Trung trộm vé số,0,Anh Trung_trộm vé_số
Bùi Minh Huệ crush ưii . Anh thích em đó 😶,0,Bùi_Minh_Huệ crush ưii . Anh thích em đó 😶
Giọng như đang Sài máy run nói k nổi,0,Giọng như đang Sài_máy run nói k nổi
Trung lập nhưng tớ góp ý mình nên chăm học tiếng anh chút Phản biện ngta mới tôn trọng,0,Trung_lập nhưng tớ góp_ý mình nên chăm_học tiếng anh chút Phản_biện ngta mới tôn_trọng
Minh Nhật chuẩn cmnr. Jack tuổi j so dislike :))) haha. K atm là ca sĩ duy nhất trên thế giới mà k cần hát mà,1,Minh Nhật chuẩn cmnr . Jack tuổi j so dislike :))_haha . K_atm là ca_sĩ duy_nhất trên thế_giới mà k cần hát mà
Mày làm thì nghĩ mẹ trọng tài đi phạt đéo đc đi xin lỗi mong mày nghỉ mẹ đi,2,Mày làm thì nghĩ mẹ trọng_tài đi phạt đéo đc đi xin_lỗi mong mày nghỉ mẹ đi
Biến đi. Troussier từ chức đi,1,Biến đi . Troussier từ_chức đi
Ác,0,Ác
đây không phải tài khoản gốc của trọng tài đâu,0,đây không phải tài_khoản gốc của trọng_tài đâu
Xin cụ Lân,0,Xin cụ Lân
Về vn ăn mau lol à.,1,Về vn ăn_mau lol à .
Hồ Văn Kiệt bạn có biết khoảnh khắc kì diệu này ở video nào ko ạ?,0,Hồ_Văn_Kiệt bạn có biết khoảnh_khắc kì_diệu này ở video nào ko ạ ?
Nam ty co khac,0,Nam_ty co_khac
Ông già ơi. Yếu rồi nghỉ đi. Đừng cố. Hãy dành một chút danh dự cho hậu thế.,0,Ông_già ơi . Yếu rồi nghỉ đi . Đừng cố . Hãy dành một_chút danh_dự cho hậu_thế .
"Đợt này cả nước biết rồi cho m chạy , coi m chạy đi đâu",1,"Đợt này cả nước biết rồi cho m chạy , coi m chạy đi đâu"
Nghiệp lãnh không hết,1,Nghiệp lãnh không hết
Ba má đụ chi cho uổng công uổng nghệ uổng nghễ quần quân uổng công tuột quần tèo lên tuột xuống banh loz đau loz đẻ lớn chơi trò gì md ghê. Iu minh Hiếu,2,Ba_má đụ chi cho uổng_công uổng_nghệ uổng nghễ quần_quân uổng công_tuột quần_tèo lên tuột xuống banh loz đau_loz đẻ lớn chơi_trò gì md ghê . Iu_minh Hiếu
mai tao xin đi làm dân quân xong t đi tìm ra mày giết mày ad ạ đồ phản động :v dlv dạo này hoạt động ghê lm,2,mai tao xin đi làm dân_quân xong t đi tìm ra mày giết mày ad ạ_đồ phản_động : v dlv dạo này hoạt_động ghê_lm
phú bà bait thơm quá mấy thanh niên cắn nhầm r :)),1,phú bà bait thơm quá mấy thanh_niên cắn nhầm r :))
"Dương đông kích tây, to khoẻ đi làm lấy mà ăn",0,"Dương đông_kích_tây , to_khỏe đi làm lấy mà ăn"
Lão già chó,2,Lão già chó
Hahaaa =))),0,Hahaa =))
TRAN DAN TIEN BO.MOI GIA NHAP DCS.,0,TRAN DAN_TIEN BO.MOI_GIA_NHAP DCS .
Lại sống như rau dền :)))),1,Lại sống như rau_dền :))
vãi...,1,vãi ..
k nói về vấn đề ở trên . Nếu nói về luật pháp đúng ng đúng tội thì dân đã ko ghét và nói thằng công an . Thay vì a công an .... ko fai ai cũng xấu mà tốt thì chỉ đếm trên đầu ngón tay thôi,0,k nói về vấn_đề ở trên . Nếu nói về luật_pháp đúng ng đúng tội thì dân đã ko_ghét và nói thằng công_an . Thay_vì a công_an .. ko fai ai cũng xấu mà tốt thì chỉ đếm trên đầu ngón tay thôi
Qc cl à đm con yến nguyễn,2,Qc cl à đm con yến nguyễn
Từ chức mọe đi,1,Từ_chức mọe đi
Bon trôm cươp nay phai xư năng phat cho chung no sơ thi thôi,0,Bon_trôm cươp nay phai xư_năng phat cho chung no sơ_thi thôi
rút con kẹc. rút rút quài,1,rút con kẹc . rút rút quài
Hoàng Xuân Tâm sơn tùng nè :),0,Hoàng_Xuân_Tâm sơn_tùng nè :)
vcl tự nhận mình ngu luôn :))) đã xấu rồi thì bớt cái mõm lại nghe chưa con đần độn này :)) th jack nhà m lại chui vào xó nào khóc r đấy,2,vcl tự nhận mình ngu luôn :)) đã xấu rồi thì bớt cái mõm lại nghe chưa con đần độn này :)) th jack nhà m lại chui vào xó nào khóc r đấy
thôi nín đi con chó đưa địa chỉ zả ơi =)) địt con mẹ m thứ khuyết tật ơiiii =)) m ngon m mở block ních kia của t coi =)) khuyết tật ơiiiii,2,thôi nín đi con chó đưa địa_chỉ zả ơi =))_địt con mẹ m thứ khuyết_tật ơii =)) m ngon m mở block ních kia của t coi =)) khuyết_tật ơii
Diện Trần có con r mà còn ngu mà rảnh lòn ghê,2,Diện Trần có con r mà_còn ngu mà rảnh lòn ghê
Má t kêu trần đức bo đụ banh cạc mày giờ,2,Má t kêu trần_đức bo_đụ banh cạc mày giờ
đ bt gì cx đòi kiện hài,1,đ bt gì cx đòi kiện hài
Ng ta gọi đó la xây đường theo định hướng xa hội chủ nghĩa,0,Ng ta gọi đó la xây đường theo định_hướng xa_hội_chủ_nghĩa
Tứ hoàng được ấy chứ =)),0,Tứ_hoàng được ấy chứ =))
Xin lỗi làm con cặc gì. Dmm,2,Xin_lỗi làm con cặc gì . Dmm
Nó có công vì đã dạy dỗ em bán xôi một bài học,0,Nó có công vì đã dạy_dỗ em bán_xôi một bài_học
Xạo lol hk có j vui chúg ta hk nên xạo lol,1,Xạo lol hk có j vui chúg ta hk nên xạo lol
"Chừng nào vô địch. Từ chức đi , thưa ngài",0,"Chừng nào vô_địch . Từ_chức đi , thưa ngài"
thôi k trêu nhá để bé ngủ mai còn canh page dắk bạn kì cục quá à,0,thôi k trêu_nhá để bé ngủ mai còn canh page dắk bạn kì_cục quá à
K-icm :,0,K-icm :
sờ đến bố hay ông cố nhà m ad =)),1,sờ đến bố hay ông cố nhà m ad =))
Lũ này bắt được đem bỏ ra đảo hoang,1,Lũ này bắt được đem bỏ ra đảo hoang
Thấy con chó lại hửi hửi tưởng sẽ bị chó cắn chứ,0,Thấy con chó lại hửi hửi_tưởng sẽ bị chó cắn chứ
Bây giờ xin lỗi thì đã muộn rồi,0,Bây_giờ xin_lỗi thì đã muộn rồi
Quá khốn nạn,1,Quá khốn_nạn
